16/04/2022,0.601572,0.610359,0.588989,0.598654,1169187086
17/04/2022,0.598616,0.600619,0.574916,0.576859,1034711288
18/04/2022,0.576885,0.590472,0.562289,0.590365,1640700048
19/04/2022,0.590384,0.600286,0.582914,0.595606,1409532848
20/04/2022,0.5956,0.5956,0.570158,0.575632,1376673680
21/04/2022,0.575632,0.586569,0.556422,0.562922,1528116280
22/04/2022,0.562908,0.567276,0.557703,0.560142,1465169934
23/04/2022,0.560103,0.564407,0.550925,0.551194,1037829703
24/04/2022,0.551024,0.554407,0.543655,0.544684,863882475
25/04/2022,0.544698,0.544954,0.508843,0.545163,1866306776
26/04/2022,0.545091,0.552723,0.504226,0.510028,1717303610
27/04/2022,0.510104,0.526038,0.50923,0.520197,1373560975
28/04/2022,0.520193,0.522834,0.511888,0.516941,1240332336
29/04/2022,0.516877,0.51696,0.480355,0.486543,1561469806
30/04/2022,0.486541,0.498781,0.462541,0.466928,1311665782
01/05/2022,0.466923,0.485333,0.462123,0.483606,1319117376
02/05/2022,0.483586,0.500837,0.482402,0.491428,1349782692
03/05/2022,0.491387,0.499228,0.478655,0.483934,1168466210
04/05/2022,0.483898,0.51359,0.48385,0.512389,1552970656
05/05/2022,0.512381,0.518857,0.473289,0.484439,1766210455
06/05/2022,0.484396,0.496168,0.480305,0.488326,1623464774
07/05/2022,0.488319,0.489356,0.465115,0.471937,1013341407
08/05/2022,0.471979,0.47217,0.456062,0.459632,1221074635
09/05/2022,0.459626,0.468374,0.389794,0.399587,2672998321
10/05/2022,0.399181,0.433855,0.387777,0.417338,2807932882
11/05/2022,0.417271,0.422815,0.312283,0.337901,4324343929
12/05/2022,0.33792,0.348218,0.282509,0.315639,3802894683
13/05/2022,0.315616,0.378377,0.313487,0.345316,2405309862
14/05/2022,0.345317,0.35834,0.325037,0.348776,1648555322
15/05/2022,0.348705,0.365048,0.339681,0.364977,1164754514
16/05/2022,0.365007,0.365139,0.337108,0.342792,1492134767
17/05/2022,0.342758,0.351651,0.337826,0.350457,1280173175
18/05/2022,0.350467,0.353212,0.329029,0.329029,1295920698
19/05/2022,0.328945,0.337636,0.321921,0.336974,1249483041
20/05/2022,0.336934,0.350291,0.323553,0.329113,1378352654
